22.5543278569,1,0
27.632664549,0,0
25.5857270166,0,0
24.8178089905,0,0
24.0111983449,0,0
29.1517467379,0,0
25.5151225651,0,0
26.8828755747,0,0
28.1375065142,0,0
25.5377929141,0,0
26.4671147169,0,0
25.6628776499,0,0
30.2461676316,0,0
28.3744823609,0,0
30.2062399878,0,0
25.8449017165,0,0
30.5891731436,0,0
29.0204747278,0,0
24.7223355679,0,0
25.6800695966,0,0
25.1454953466,0,0
26.4560930207,0,0
30.53506595,0,0
26.0949334847,0,0
32.0594899239,0,0
27.9937840635,0,0
28.5907930083,0,0
23.7727472756,0,0
24.0156673031,0,0
28.1738737008,0,0
26.2660732564,0,0
27.1421533549,0,0
25.9059815943,0,0
25.202259789,0,0
25.467901434,0,0
24.6547406806,0,0
27.0149963598,0,0
29.8816921582,0,0
28.320891776,0,0
26.4286856262,0,0
28.6541243434,0,0
27.6465697768,0,0
20.5764584585,0,0
26.9284109946,0,0
31.731105321,0,0
30.6502090894,0,0
23.9304826188,0,0
23.9877375012,0,0
29.3441213384,0,0
27.7206772426,0,0
25.2874309177,0,0
33.0216334006,0,0
30.6396001184,0,0
27.013794537,0,0
26.1121303185,0,0
28.0465629366,0,0
27.9119884069,0,0
28.2406387366,0,0
27.1641422223,0,0
25.6186443878,0,0
26.0121803989,0,0
30.0671804316,0,0
24.734342757,0,0
29.3064279307,0,0
31.0410272199,0,0
23.6812621859,0,0
29.290172246,0,0
27.0081538106,0,0
24.4685460223,0,0
30.5033749919,0,0
27.6375196864,0,0
26.4471209634,0,0
28.4142786935,0,0
28.3663464225,0,0
26.8535751154,0,0
24.3043953607,0,0
24.5458190372,0,0
26.0069982695,0,0
30.1951252584,0,0
29.4151162338,0,0
22.9105782603,0,0
25.2304243589,0,0
26.6331787395,0,0
30.6547013333,0,0
30.383171851,0,0
30.4350288305,0,0
23.7577619685,0,0
27.5428497646,0,0
29.685180045,0,0
26.9802836434,0,0
26.8327439855,0,0
27.7249573249,0,0
29.4982734534,0,0
25.6099859335,0,0
28.8834011459,0,0
25.2379598998,0,0
29.8168260022,0,0
25.4814060577,0,0
24.2932333475,0,0
30.3207337969,0,0
27.0581775144,0,0
21.4170651746,0,0
23.9974595497,0,0
25.265705751,0,0
26.0695409033,0,0
27.5590277934,0,0
32.3425137694,0,0
27.2011014871,0,0
27.3737952281,0,0
32.1295826995,0,0
23.5226540513,0,0
32.47388704,0,0
23.5151213691,0,0
29.0416877543,0,0
25.7421388929,0,0
30.8572220419,0,0
21.7745364127,0,0
31.4651613629,0,0
31.1337147815,0,0
21.6719155869,0,0
25.655262676,0,0
26.4867616832,0,0
28.1195726465,0,0
28.668501733,0,0
25.8875161034,0,0
27.160862207,0,0
28.4099648634,0,0
25.713037229,0,0
29.1332913951,0,0
22.7067564102,0,0
28.5297000827,0,0
27.1160525217,0,0
25.1839144849,0,0
24.8324752533,0,0
30.1792604716,0,0
27.3781871286,0,0
25.3017022966,0,0
25.2396145004,0,0
32.968911336,0,0
29.4138556901,0,0
26.1615151481,0,0
24.978123658,0,0
25.8472915022,0,0
34.2517878466,0,0
26.3209187139,0,0
25.3210540963,0,0
40.2179142216,0,1
30.0761869524,0,0
25.762350514,0,0
23.6113667076,0,0
26.5744996525,0,0
21.9903547917,0,0
27.5055605586,0,0
26.0514431344,0,0
28.1508059403,0,0
26.4231313851,0,0
31.2693599959,0,0
26.6674578387,0,0
25.7629003909,0,0
21.9087554655,0,0
24.3752760982,0,0
26.6054781476,0,0
29.4945563995,0,0
30.0140611691,0,0
24.5750800587,0,0
29.2505242177,0,0
26.6752449996,0,0
25.1026853789,0,0
27.7962083211,0,0
26.0279542283,0,0
30.137681133,0,0
27.3664062894,0,0
26.0422390696,0,0
20.6473839003,0,0
27.7410308144,0,0
31.2817409636,0,0
25.6528676431,0,0
27.3824927671,0,0
29.7908469528,0,0
22.887216661,0,0
25.5994213028,0,0
28.0058450578,0,0
33.1565496277,0,0
22.9956103448,0,0
27.2711506901,0,0
27.8190822941,0,0
26.4183157046,0,0
25.0168523504,0,0
25.2463397047,0,0
29.8417669914,0,0
27.6970181071,0,0
26.4887068206,0,0
25.0626091007,0,0
26.8432459528,0,0
25.5756511042,0,0
24.1401603668,0,0
26.7993043711,0,0
27.9998120373,0,0
24.6727613177,0,0
31.8864173794,0,0
26.1101022535,0,0
28.0265979466,0,0
30.1606536823,0,0
27.8848413442,0,0
23.6630858386,0,0
27.708253876,0,0
23.7803567428,0,0
24.1845189824,0,0
29.4858772152,0,0
28.0624310511,0,0
27.9583708363,0,0
24.53635505,0,0
26.9885365853,0,0
26.4202185402,0,0
27.4800358401,0,0
21.1424571932,0,0
21.9726282097,0,0
31.0636397257,0,0
28.4771341053,0,0
25.93535505,0,0
28.1773327877,0,0
25.0666572217,0,0
26.0664907141,0,0
26.9758728908,0,0
29.5486103165,0,0
29.0203783593,0,0
26.1826020476,0,0
27.3652607494,0,0
25.716415443,0,0
27.9816979453,0,0
24.4923791975,0,0
33.4747681393,0,0
28.8255862133,0,0
22.5486059279,0,0
28.9250083329,0,0
27.2462181525,0,0
29.4983086724,0,0
22.6647741315,0,0
31.7127267364,0,0
28.4691414513,0,0
28.5221101909,0,0
25.1303308322,0,0
26.8231625155,0,0
25.8981025695,0,0
28.2218110722,0,0
24.2916753396,0,0
24.0777519003,0,0
24.4084319825,0,0
28.0034872684,0,0
31.595257674,0,0
27.0320278635,0,0
27.9991267115,0,0
29.3751436826,0,0
24.4858564638,0,0
25.3037848277,0,0
28.1746176833,0,0
27.6306371114,0,0
40.2179142216,0,1
27.1229227442,0,0
26.5257454467,0,0
23.6451072465,0,0
23.8349536655,0,0
28.9852674095,0,0
22.6877602039,0,0
26.597483679,0,0
30.4444054198,0,0
28.4825577544,0,0
30.8595776536,0,0
25.2731119835,0,0
28.5853207612,0,0
15.4764347261,0,0
28.1480732531,0,0
28.4250017951,0,0
27.8963875867,0,0
30.6752849792,0,0
28.930348113,0,0
27.9673778523,0,0
30.7599293241,0,0
23.5935648681,0,0
26.6852970115,0,0
23.557151761,0,0
27.2979512285,0,0
28.5184501178,0,0
27.1617853751,0,0
22.1019079664,0,0
22.0602582622,0,0
23.6743774469,0,0
28.6930847472,0,0
24.3152948022,0,0
30.5689671149,0,0
25.6757054873,0,0
30.8427104537,0,0
31.4822587256,0,0
25.2026856009,0,0
25.4036138718,0,0
27.1898793485,0,0
24.4574392428,0,0
26.0573559415,0,0
22.0558036987,0,0
26.1706418329,0,0
24.430661312,0,0
25.2607738003,0,0
28.6196421561,0,0
28.3770957911,0,0
28.1973549788,0,0
29.2887196804,0,0
28.4839149079,0,0
27.440940136,0,0
27.7536973902,0,0
26.943313081,0,0
27.7233898042,0,0
30.1291817247,0,0
24.8171330928,0,0
23.3379879039,0,0
26.4581997353,0,0
25.3326513015,0,0
29.688145106,0,0
25.4869360773,0,0
22.8414824669,0,0
26.2078923722,0,0
29.1219653117,0,0
26.9498000131,0,0
25.9676888924,0,0
28.6032059651,0,0
29.5565302831,0,0
25.3942125112,0,0
25.0054987668,0,0
27.3483257836,0,0
32.1445299886,0,0
24.7632036612,0,0
28.3126303574,0,0
23.8833638205,0,0
23.8554924357,0,0
27.7454261165,0,0
25.005814637,0,0
24.5888801995,0,0
23.5924727268,0,0
27.4371526151,0,0
29.1863522245,0,0
27.1893772156,0,0
24.2101387984,0,0
29.9786923205,0,0
30.5462340476,0,0
25.7245719609,0,0
28.0712481306,0,0
27.408316339,0,0
27.9158822466,0,0
26.0385086806,0,0
29.0603459704,0,0
21.678314143,0,0
22.9501314285,0,0
25.6052388322,0,0
24.3653746304,0,0
26.752731706,0,0
25.4084362052,0,0
29.0027727903,0,0
22.0381691293,0,0
28.9475908972,0,0
27.7057373815,0,0
24.984124447,0,0
24.0450639037,0,0
23.6076303763,0,0
26.2336202154,0,0
29.3817491932,0,0
27.4813608439,0,0
30.2640596952,0,0
29.0428310469,0,0
26.8931383876,0,0
24.2754620878,0,0
24.3133189583,0,0
30.9992740583,0,0
24.1345432068,0,0
29.3564025406,0,0
23.9695350849,0,0
27.2785902814,0,0
24.5429947411,0,0
27.9226802451,0,0
24.6752622191,0,0
24.9264455245,0,0
27.0758009881,0,0
29.4820110289,0,0
23.7443441189,0,0
26.0575447689,0,0
22.2237074178,0,0
30.028491398,0,0
28.5828538424,0,0
23.6535386529,0,0
29.1268549914,0,0
26.5056648134,0,0
29.4570173976,0,0
20.9728765702,0,0
27.4829634106,0,0
26.4632327618,0,0
25.4893356115,0,0
25.2885826243,0,0
28.3291472555,0,0
30.6737236972,0,0
24.6457155328,0,0
29.0820848406,0,0
30.7793618866,0,0
23.5065041317,0,0
25.8568944507,0,0
23.3459305549,0,0
22.921352329,0,0
27.4273608118,0,0
28.0149180727,0,0
26.3583879913,0,0
23.2723932863,0,0
32.4458759008,0,0
21.509494754,0,0
27.4938700295,0,0
31.7711443508,0,0
26.2469316414,0,0
29.4788852802,0,0
27.8811533043,0,0
29.2766076821,0,0
26.6813831494,0,0
30.2364881837,0,0
26.0383731841,0,0
31.1290685127,0,0
24.2237282974,0,0
26.0148699581,0,0
25.7652287098,0,0
25.992117533,0,0
21.5160979218,0,0
26.8601387689,0,0
31.4762562891,0,0
24.2729803241,0,0
25.9537915722,0,0
22.8207167838,0,0
29.2019732532,0,0
29.3419553911,0,0
22.1593533338,0,0
23.2432809419,0,0
40.2179142216,0,1
25.6620189967,0,0
27.6636712575,0,0
27.6731362884,0,0
26.9979322288,0,0
27.2806179326,0,0
23.8582781749,0,0
30.3373496578,0,0
22.0460293026,0,0
22.7169017151,0,0
40.2179142216,0,1
27.1899093991,0,0
29.1885099356,0,0
27.1153424174,0,0
25.7462203997,0,0
24.5275622053,0,0
28.2956089681,0,0
26.5215230766,0,0
28.3951749367,0,0
30.9849729527,0,0
26.0679258416,0,0
29.1673501273,0,0
28.1248151323,0,0
27.2562302912,0,0
25.2148305203,0,0
28.9273860589,0,0
24.7878442654,0,0
28.3267190724,0,0
28.5770277402,0,0
29.6695420293,0,0
28.0447397262,0,0
28.2102636025,0,0
23.305814359,0,0
31.212200952,0,0
29.5306591957,0,0
25.4615032961,0,0
24.5732985811,0,0
28.1971871506,0,0
23.0106104572,0,0
26.2157524543,0,0
26.701343548,0,0
25.6301467494,0,0
28.4933719911,0,0
22.8910415863,0,0
25.4475511042,0,0
26.1828565062,0,0
19.337456673,0,0
26.8167366794,0,0
29.4928706406,0,0
28.5096118068,0,0
27.3490561765,0,0
26.0678226938,0,0
25.5278156002,0,0
30.5237086713,0,0
29.0975886268,0,0
27.5646026296,0,0
27.3405146723,0,0
26.2209893741,0,0
30.0761586826,0,0
23.4732294154,0,0
25.6471628245,0,0
23.9246723989,0,0
22.1727454619,0,0
26.500613708,0,0
29.590534573,0,0
23.7834986674,0,0
29.4006123763,0,0
24.9574036989,0,0
40.2179142216,0,1
26.2039719886,0,0
28.3092397546,0,0
30.9543250574,0,0
28.6737016061,0,0
26.9622452227,0,0
23.4275518228,0,0
31.0326080831,0,0
24.839771892,0,0
26.5805733278,0,0
27.7446483744,0,0
22.7406628071,0,0
25.2504379447,0,0
23.2199221266,0,0
22.800742585,0,0
25.5206589405,0,0
26.4549258892,0,0
25.355275708,0,0
26.7923457343,0,0
25.5905995721,0,0
20.409532557,0,0
23.5620286197,0,0
25.1330712206,0,0
26.5937843324,0,0
25.9454121307,0,0
31.7412323568,0,0
20.4500979105,0,0
26.1504158622,0,0
23.5238230159,0,0
25.9124103687,0,0
29.3629292686,0,0
24.153523738,0,0
26.0171069058,0,0
39.8581010402,1,0
45.4793123363,0,0
42.933978142,0,0
