40.9949996232,1,0
35.4206288411,0,0
30.2441051617,0,0
38.8717878214,0,0
31.8449545742,0,0
29.8136046532,0,0
37.8120130222,0,0
31.8607087642,0,0
33.9563366987,0,0
37.8786030752,0,0
35.3464601195,0,0
28.9438647444,0,0
29.3362851923,0,0
38.4569126728,0,0
30.5916401632,0,0
32.5604903568,0,0
27.1392174895,0,0
27.2515344224,0,0
33.4330259191,0,0
33.3246150222,0,0
31.8080944563,0,0
35.0943936977,0,0
36.8270354914,0,0
33.4377591559,0,0
27.9229335543,0,0
31.9859506415,0,0
34.5259070176,0,0
36.8137994266,0,0
32.6229834387,0,0
34.6657053696,0,0
34.8285813724,0,0
36.2370463511,0,0
32.922968786,0,0
38.0506765334,0,0
34.8776548093,0,0
33.4446253339,0,0
33.1577911525,0,0
32.7164217888,0,0
33.7479986659,0,0
36.3477022977,0,0
36.9469443438,0,0
34.289344251,0,0
35.6242068118,0,0
37.5612297623,0,0
27.8147955464,0,0
28.6390173402,0,0
33.5372178527,0,0
29.6053530885,0,0
34.4265944481,0,0
36.0102959256,0,0
32.9981229784,0,0
39.891574188,0,0
34.6700067096,0,0
34.628312603,0,0
27.8256209141,0,0
32.4290514273,0,0
33.2738902383,0,0
30.1520456095,0,0
34.6790265718,0,0
34.5224100176,0,0
31.1100287644,0,0
38.1405895283,0,0
32.970235001,0,0
34.6408806883,0,0
32.9897594981,0,0
36.422613507,0,0
32.9818072386,0,0
31.7866937515,0,0
32.5551107347,0,0
25.9896284629,0,0
34.792483427,0,0
33.7955191216,0,0
33.9667901633,0,0
32.8541615715,0,0
33.8149305914,0,0
23.9392269705,0,0
35.4637301635,0,0
35.8397320335,0,0
31.4359801366,0,0
31.0552158238,0,0
37.1832077711,0,0
35.1846518048,0,0
39.5779229265,0,0
33.4950269968,0,0
37.1946590662,0,0
36.530978436,0,0
27.1479913302,0,0
33.9194067277,0,0
36.2871773392,0,0
30.5087389541,0,0
36.8750427328,0,0
27.5363400481,0,0
30.4170042034,0,0
32.3977711845,0,0
32.7428349685,0,0
36.3963458352,0,0
26.4786050495,0,0
34.8067247491,0,0
42.1036545337,0,0
37.6965469083,0,0
30.4470038972,0,0
51.3684519237,0,1
29.8346839634,0,0
30.7042274729,0,0
33.1976409959,0,0
51.3684519237,0,1
40.3053615094,0,0
33.9132405514,0,0
33.0778746029,0,0
35.7801180379,0,0
32.5594983406,0,0
34.0394674686,0,0
34.2374625589,0,0
37.8493767516,0,0
29.1631358158,0,0
34.3441123508,0,0
37.1863145589,0,0
36.6655621361,0,0
33.9458634294,0,0
43.5532721253,0,0
